year,trifd,frsid,facility,address,city,county,state,zip,lat,long,transfer,release
2018,13043CLLNNINGAL,1.10016E+11,CALLANAN INDUSTRIES INC OXBOW FACILITY,1 INGALLS CORNER RD,CLOCKVILLE,MADISON,NY,13043,43.025,-75.728,0,0.305
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,1001,9009
2018,14151PXXXX175EA,1.1E+11,UOP LLC,175 E PARK DR,TONAWANDA,ERIE,NY,14150,42.980322,-78.895612,8628,32.6
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,273933,30437
2018,10918CHSTR15OAK,1.1E+11,NEXANS ENERGY USA INC,25 OAKLAND AVE,CHESTER,ORANGE,NY,10918,41.36186,-74.27638,36156,4275
2018,14151PXXXX175EA,1.1E+11,UOP LLC,175 E PARK DR,TONAWANDA,ERIE,NY,14150,42.980322,-78.895612,42945,105.7
2018,11973SDBRK53BEL,1.10001E+11,US DOE BROOKHAVEN NATIONAL LABORATORY,53 BELL AVE,UPTON,SUFFOLK,NY,11973,40.86,-72.869583,90640,90640
2018,13057THNWR6176E,1.1002E+11,PPC A BELDEN CO,6176 E MOLLOY RD,EAST SYRACUSE,ONONDAGA,NY,13057,43.09955,-76.09181,71075.8,32.6
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,0,9341
2018,1094WDVNCD6TURN,1.10037E+11,ADVANCED COATING TECHNOLOGIES,60 TURNER DR,MIDDLETOWN,ORANGE,NY,10941,41.46716,-74.38001,38088.09,14.73
2018,11105CSTLS1710S,1.10004E+11,ASTORIA ENERGY POWER GENERATION  FACILITY,17-10 STEINWAY ST,ASTORIA,QUEENS,NY,11105,40.77966,-73.89774,0,155.03
2018,14240DNLPT10SHE,1.1E+11,SUMITOMO RUBBER USA LLC,10 SHERIDAN DRIVE,TONAWANDA,ERIE,NY,14150,42.96675,-78.921426,4.85,0.00018
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,0,210
2018,14240DNLPT10SHE,1.1E+11,SUMITOMO RUBBER USA LLC,10 SHERIDAN DRIVE,TONAWANDA,ERIE,NY,14150,42.96675,-78.921426,0.2092,0.1392
2018,11559MTVNT74EAV,1.10007E+11,SHELL LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.634612,-73.744759,11,6
2018,11559MTVNT74EAV,1.10007E+11,SHELL LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.634612,-73.744759,37,3
2018,11559MTVNT74EAV,1.10007E+11,SHELL LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.634612,-73.744759,0.3,0
2018,10918CHSTR15OAK,1.1E+11,NEXANS ENERGY USA INC,25 OAKLAND AVE,CHESTER,ORANGE,NY,10918,41.36186,-74.27638,320,0
2018,11105CSTLS1710S,1.10004E+11,ASTORIA ENERGY POWER GENERATION  FACILITY,17-10 STEINWAY ST,ASTORIA,QUEENS,NY,11105,40.77966,-73.89774,0,20.83
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,750000,112112
2018,1461WRDRCH12RID,1.1006E+11,RED-ROCHESTER LLC - EASTMAN BUSINESS PARK,"1200 RIDGEWAY AVENUE, SUITE 2121",ROCHESTER,MONROE,NY,14615,43.19392,-77.662794,0,255354
2018,14870DRSSR100CH,1.10002E+11,DRESSER RAND,100 CHEMUNG ST,PAINTED POST,STEUBEN,NY,14870,42.155693,-77.088832,61,0.03
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,5402,1849
2018,14206CHMCL80MET,1.10009E+11,CHEMICAL DISTRIBUTORS INC,80 METCALFE ST,BUFFALO,ERIE,NY,14206,42.8825,-78.836944,0,0
2018,14240DNLPT10SHE,1.1E+11,SUMITOMO RUBBER USA LLC,10 SHERIDAN DRIVE,TONAWANDA,ERIE,NY,14150,42.96675,-78.921426,157138,2278.1
2018,13057THNWR6176E,1.1002E+11,PPC A BELDEN CO,6176 E MOLLOY RD,EAST SYRACUSE,ONONDAGA,NY,13057,43.09955,-76.09181,34577,8
2018,11105CSTLS1710S,1.10004E+11,ASTORIA ENERGY POWER GENERATION  FACILITY,17-10 STEINWAY ST,ASTORIA,QUEENS,NY,11105,40.77966,-73.89774,0,66350
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,2510,1255
2018,13815SHFFLWOODS,1.10006E+11,KERRY INC,158 STATE HWY 320,NORWICH,CHENANGO,NY,13815,42.55437,-75.52101,0,1428
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,40836,12181
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,36477,7180
2018,1448WMDLND3CLER,1.10007E+11,MIDLAND ASPHALT MATERIALS INC,300 COLE ROAD,LYONS,WAYNE,NY,14489,43.05387,-76.97242,0,341.08
2018,11716RSPCV1000M,1.10002E+11,GE AVIATION BOHEMIA FACILITY,1000 MACARTHUR MEMORIAL HWY,BOHEMIA,SUFFOLK,NY,11716,40.807703,-73.120687,229.8,9.8
2018,12204SRPSS1254B,1.1E+11,SURPASS CHEMICAL CO INC,1254 BROADWAY,ALBANY,ALBANY,NY,12204,42.67421,-73.73681,0,0
2018,14052MRCNP270QU,1.10001E+11,AMERICAN PRECISION INDUSTRIES DELEVAN DIV,270 QUAKER RD,EAST AURORA,ERIE,NY,14052,42.76313,-78.63704,1081,19.984
2018,12204SRPSS1254B,1.1E+11,SURPASS CHEMICAL CO INC,1254 BROADWAY,ALBANY,ALBANY,NY,12204,42.67421,-73.73681,0,0
2018,11747LNRNM350SS,1.1001E+11,ARAMIS INC LEN-RON MANUFACTURING DIV,350 S SERVICE RD,MELVILLE,SUFFOLK,NY,11747,40.78063,-73.41066,10844,0.005
2018,11973SDBRK53BEL,1.10001E+11,US DOE BROOKHAVEN NATIONAL LABORATORY,53 BELL AVE,UPTON,SUFFOLK,NY,11973,40.86,-72.869583,1,0
2018,11973SDBRK53BEL,1.10001E+11,US DOE BROOKHAVEN NATIONAL LABORATORY,53 BELL AVE,UPTON,SUFFOLK,NY,11973,40.86,-72.869583,0,0.000852
2018,13424HMQCH170BA,1.10021E+11,SQUARE ONE COATING SYSTEMS LLC,170 BASE RD,ORISKANY,ONEIDA,NY,134244204,43.15235,-75.37989,0,260
2018,11973SDBRK53BEL,1.10001E+11,US DOE BROOKHAVEN NATIONAL LABORATORY,53 BELL AVE,UPTON,SUFFOLK,NY,11973,40.86,-72.869583,10,10.239
2018,13208BNBWC935EA,1.1E+11,COMPLETE PACKAGING SOLUTIONS LLC,935 E HIAWATHA BLVD,SYRACUSE,ONONDAGA,NY,13208,43.0806,-76.15919,0.68,0.68
2018,11973SDBRK53BEL,1.10001E+11,US DOE BROOKHAVEN NATIONAL LABORATORY,53 BELL AVE,UPTON,SUFFOLK,NY,11973,40.86,-72.869583,57708,36908.995
2018,1448WMDLND3CLER,1.10007E+11,MIDLAND ASPHALT MATERIALS INC,300 COLE ROAD,LYONS,WAYNE,NY,14489,43.05387,-76.97242,0,29.19
2018,13208BNBWC935EA,1.1E+11,COMPLETE PACKAGING SOLUTIONS LLC,935 E HIAWATHA BLVD,SYRACUSE,ONONDAGA,NY,13208,43.0806,-76.15919,264.1012,132.11
2018,11973SDBRK53BEL,1.10001E+11,US DOE BROOKHAVEN NATIONAL LABORATORY,53 BELL AVE,UPTON,SUFFOLK,NY,11973,40.86,-72.869583,0,0.0252
2018,14240DNLPT10SHE,1.1E+11,SUMITOMO RUBBER USA LLC,10 SHERIDAN DRIVE,TONAWANDA,ERIE,NY,14150,42.96675,-78.921426,18.91,0.00068
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,8897,4320
2018,14787RNLDNBOURN,1.10001E+11,RENOLD INC,100 BOURNE ST,WESTFIELD,CHAUTAUQUA,NY,14787,42.334,-79.57584,0,20005
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,128578.6,75621.4
2018,13901CLNKC11BEC,1.10001E+11,ELLIOTT MANUFACTURING,11 BECKWITH AVE,BINGHAMTON,BROOME,NY,13901,42.147075,-75.884541,0,0
2018,11105CSTLS1710S,1.10004E+11,ASTORIA ENERGY POWER GENERATION  FACILITY,17-10 STEINWAY ST,ASTORIA,QUEENS,NY,11105,40.77966,-73.89774,0,1.73
2018,14870DRSSR100CH,1.10002E+11,DRESSER RAND,100 CHEMUNG ST,PAINTED POST,STEUBEN,NY,14870,42.155693,-77.088832,3214,0
2018,13057THNWR6176E,1.1002E+11,PPC A BELDEN CO,6176 E MOLLOY RD,EAST SYRACUSE,ONONDAGA,NY,13057,43.09955,-76.09181,1243893,385
2018,1202WGLBLF4STNE,1.10044E+11,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,42.970089,-73.75437,54,211
2018,14870DRSSR100CH,1.10002E+11,DRESSER RAND,100 CHEMUNG ST,PAINTED POST,STEUBEN,NY,14870,42.155693,-77.088832,14466,0
2018,14870DRSSR100CH,1.10002E+11,DRESSER RAND,100 CHEMUNG ST,PAINTED POST,STEUBEN,NY,14870,42.155693,-77.088832,5828,4.8
2018,14240DNLPT10SHE,1.1E+11,SUMITOMO RUBBER USA LLC,10 SHERIDAN DRIVE,TONAWANDA,ERIE,NY,14150,42.96675,-78.921426,96.3,1.4347
2018,13057THNWR6176E,1.1002E+11,PPC A BELDEN CO,6176 E MOLLOY RD,EAST SYRACUSE,ONONDAGA,NY,13057,43.09955,-76.09181,34263,7
2018,1123WGRCBR381HA,1.10034E+11,USC - FERRARA BROTHERS LLC - SMITH STREET,381 HAMILTON AVE,BROOKLYN,KINGS,NY,11231,40.67301,-73.99921,0,0
2018,13057THNWR6176E,1.1002E+11,PPC A BELDEN CO,6176 E MOLLOY RD,EAST SYRACUSE,ONONDAGA,NY,13057,43.09955,-76.09181,39163,8
2018,1123WGRCBR381HA,1.10034E+11,USC - FERRARA BROTHERS LLC - SMITH STREET,381 HAMILTON AVE,BROOKLYN,KINGS,NY,11231,40.67301,-73.99921,0,15.1442
2018,14240DNLPT10SHE,1.1E+11,SUMITOMO RUBBER USA LLC,10 SHERIDAN DRIVE,TONAWANDA,ERIE,NY,14150,42.96675,-78.921426,1683,35.2
2018,14870DRSSR100CH,1.10002E+11,DRESSER RAND,100 CHEMUNG ST,PAINTED POST,STEUBEN,NY,14870,42.155693,-77.088832,18717,1
2018,10918CHSTR15OAK,1.1E+11,NEXANS ENERGY USA INC,25 OAKLAND AVE,CHESTER,ORANGE,NY,10918,41.36186,-74.27638,1103474,0
2018,13619CLMXM30CHA,1.10002E+11,OX SPECIALTY PAPER LLC,30 CHAMPION ST,WEST CARTHAGE,JEFFERSON,NY,13619,43.97782,-75.61751,0,0
2018,14572GNLCKONEGU,1.1E+11,GUNLOCKE CO,ONE GUNLOCKE DR,WAYLAND,STEUBEN,NY,14572,42.554661,-77.589608,141,11641
2018,11559MTVNT74EAV,1.10007E+11,SHELL LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.634612,-73.744759,0,132
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,95000,23142
2018,1461WRDRCH12RID,1.1006E+11,RED-ROCHESTER LLC - EASTMAN BUSINESS PARK,"1200 RIDGEWAY AVENUE, SUITE 2121",ROCHESTER,MONROE,NY,14615,43.19392,-77.662794,0.154769,1.022049
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,0,250
2018,1461WRDRCH12RID,1.1006E+11,RED-ROCHESTER LLC - EASTMAN BUSINESS PARK,"1200 RIDGEWAY AVENUE, SUITE 2121",ROCHESTER,MONROE,NY,14615,43.19392,-77.662794,0,6395
2018,11559MTVNT74EAV,1.10007E+11,SHELL LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.634612,-73.744759,3,230
2018,14206CHMCL80MET,1.10009E+11,CHEMICAL DISTRIBUTORS INC,80 METCALFE ST,BUFFALO,ERIE,NY,14206,42.8825,-78.836944,0,0
2018,13815SHFFLWOODS,1.10006E+11,KERRY INC,158 STATE HWY 320,NORWICH,CHENANGO,NY,13815,42.55437,-75.52101,30050,40147
2018,14414SFTYK1525W,1.10001E+11,SAFETY-KLEEN SYSTEMS AVON (AVO),1525 W HENRIETTA RD,AVON,LIVINGSTON,NY,14414,42.91492,-77.704815,973.4,0
2018,11559MTVNT74EAV,1.10007E+11,SHELL LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.634612,-73.744759,1,309
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,10800,2266
2018,14206CHMCL80MET,1.10009E+11,CHEMICAL DISTRIBUTORS INC,80 METCALFE ST,BUFFALO,ERIE,NY,14206,42.8825,-78.836944,0,0
2018,1461WRDRCH12RID,1.1006E+11,RED-ROCHESTER LLC - EASTMAN BUSINESS PARK,"1200 RIDGEWAY AVENUE, SUITE 2121",ROCHESTER,MONROE,NY,14615,43.19392,-77.662794,0,11118
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,0,5
2018,14414SFTYK1525W,1.10001E+11,SAFETY-KLEEN SYSTEMS AVON (AVO),1525 W HENRIETTA RD,AVON,LIVINGSTON,NY,14414,42.91492,-77.704815,170621,2
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,9000,255
2018,13642CLLTS4921R,1.10008E+11,DUNN PAPER - NATURAL DAM INC,4921 RT 58 N,GOUVERNEUR,ST LAWRENCE,NY,13642,44.338,-75.508,0,0
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,0,5
2018,12188GNRLL260HU,1.1E+11,MPM SILICONES LLC,260 HUDSON RIVER RD,WATERFORD,SARATOGA,NY,12188,42.817954,-73.661381,3350,514
2018,11559MTVNT74EAV,1.10007E+11,SHELL LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,40.634612,-73.744759,0.4,0.4
2018,1461WRDRCH12RID,1.1006E+11,RED-ROCHESTER LLC - EASTMAN BUSINESS PARK,"1200 RIDGEWAY AVENUE, SUITE 2121",ROCHESTER,MONROE,NY,14615,43.19392,-77.662794,0,20561
2018,14072XYCHM2801L,1.10001E+11,ISLECHEM LLC,2801 LONG RD,GRAND ISLAND,ERIE,NY,14072,43.04848,-78.99699,15110,192
2018,14224RSNFD75EMP,1.10001E+11,ROSINA FOOD PRODUCTS INC,75 EMPIRE DR,WEST SENECA,ERIE,NY,14224,42.86286,-78.75911,0,2
2018,14228NTRNT310CO,1.1001E+11,IIMAK,310 COMMERCE DR,AMHERST,ERIE,NY,14228,43.0272,-78.80914,471,280
2018,14072XYCHM2801L,1.10001E+11,ISLECHEM LLC,2801 LONG RD,GRAND ISLAND,ERIE,NY,14072,43.04848,-78.99699,1400,152
2018,13367BSCSC5592B,1.10019E+11,NEENAH NORTHEAST LLC,5492 BOSTWICK ST,LOWVILLE,LEWIS,NY,13367,43.794056,-75.487588,0,0
2018,14603MNRFRPOBOX,1.10009E+11,FIRTH RIXSON INC,181 MCKEE RD,ROCHESTER,MONROE,NY,14611,43.153466,-77.66765,55001.7,583.8
2018,14072XYCHM2801L,1.10001E+11,ISLECHEM LLC,2801 LONG RD,GRAND ISLAND,ERIE,NY,14072,43.04848,-78.99699,5200,800
2018,10509BRWSTFIELD,1.10022E+11,BREWSTER TRANSIT MIX,FIELDS LN,BREWSTER,PUTNAM,NY,10509,41.36509,-73.61315,0,0
2018,11747PRCSN155DU,1.10025E+11,KEDRION BIOPHARMA INC,155 DURYEA RD,MELVILLE,SUFFOLK,NY,11747,40.76704,-73.41971,9.5,1176.5
2018,13421NTRNT396KE,1.10037E+11,OMEGA WIRE INC-SHERRILL OPERATIONS,3960 KENWOOD RD,ONEIDA,ONEIDA,NY,13421,43.05394,-75.603166,8822,1947.5
2018,11747PRCSN155DU,1.10025E+11,KEDRION BIOPHARMA INC,155 DURYEA RD,MELVILLE,SUFFOLK,NY,11747,40.76704,-73.41971,4640,250
2018,14072XYCHM2801L,1.10001E+11,ISLECHEM LLC,2801 LONG RD,GRAND ISLAND,ERIE,NY,14072,43.04848,-78.99699,372,9
2018,13367BSCSC5592B,1.10019E+11,NEENAH NORTHEAST LLC,5492 BOSTWICK ST,LOWVILLE,LEWIS,NY,13367,43.794056,-75.487588,0,0
2018,1302WCYGML15EAG,1.10057E+11,CAYUGA MILK INGREDIENTS,15 EAGLE DR,AUBURN,CAYUGA,NY,13021,42.927643,-76.614376,0,0
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,349,24
2018,1171WBMSCM1WILS,1.10025E+11,BEMIS CO INC,100 WILSHIRE BLVD,EDGEWOOD,SUFFOLK,NY,11717,40.779495,-73.293269,5843,1146
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,38.4,14.6
2018,14750LRCHP2120F,1.1E+11,ULRICH PLANFILING EQUIPMENT CORP,2120 FOURTH AVE,LAKEWOOD,CHAUTAUQUA,NY,14750,42.09191,-79.35142,33344,13.148
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,0,20
2018,14580XRXCR800PH,1.1E+11,XEROX CORP,800 PHILLIPS RD,WEBSTER,MONROE,NY,14580,43.227834,-77.411534,0,0
2018,11356NDSTR20451,1.1E+11,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,0,0
2018,14580XRXCR800PH,1.1E+11,XEROX CORP,800 PHILLIPS RD,WEBSTER,MONROE,NY,14580,43.227834,-77.411534,383,4
2018,11356NDSTR20451,1.1E+11,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,0,0
2018,14304NRTNW6600W,1.1E+11,SAINT GOBAIN INDUSTRIAL CERAMIC INC,6600 WALMORE RD,NIAGARA FALLS,NIAGARA,NY,14304,43.10359,-78.92708,81600,522.45
2018,14750LRCHP2120F,1.1E+11,ULRICH PLANFILING EQUIPMENT CORP,2120 FOURTH AVE,LAKEWOOD,CHAUTAUQUA,NY,14750,42.09191,-79.35142,29553,12.006
2018,11356NDSTR20451,1.1E+11,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,0,5
2018,14850MPLNC41DUT,1.10005E+11,MPL INC,41 DUTCH MILL RD,ITHACA,TOMPKINS,NY,14850,42.50899,-76.46587,438.1,0.009
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,86510.92,2381.08
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,51522.2,48.8
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,1960,62
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,2039.8,19.2
2018,13329TMBLFBARKE,1.1E+11,PERFORMANCE HEALTH,1013 BARKER RD,DOLGEVILLE,HERKIMER,NY,13329,43.101118,-74.682982,0,0
2018,11356NDSTR20451,1.1E+11,COMSTAR INTERNATIONAL INC,20-45 128 ST,COLLEGE POINT,QUEENS,NY,11356,40.780925,-73.84055,0,0
2018,14304NRTNW6600W,1.1E+11,SAINT GOBAIN INDUSTRIAL CERAMIC INC,6600 WALMORE RD,NIAGARA FALLS,NIAGARA,NY,14304,43.10359,-78.92708,7782,52300
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,1688.28,128.72
2018,14304BTLSP5000P,1.1E+11,DUREZ NIAGARA,5000 PACKARD RD,NIAGARA FALLS,NIAGARA,NY,14304,43.100101,-79.002075,30,100
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,0,431548
2018,14228NTRNT310CO,1.1001E+11,IIMAK,310 COMMERCE DR,AMHERST,ERIE,NY,14228,43.0272,-78.80914,882,530
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,0,3879
2018,1302WCYGML15EAG,1.10057E+11,CAYUGA MILK INGREDIENTS,15 EAGLE DR,AUBURN,CAYUGA,NY,13021,42.927643,-76.614376,169391,0
2018,14611RCHST2CAIR,1.1E+11,ROCHESTER OVERNIGHT PLATING LLC,2 CAIRN ST,ROCHESTER,MONROE,NY,14611,43.14991,-77.65966,0,0
2018,14224RSNFD75EMP,1.10001E+11,ROSINA FOOD PRODUCTS INC,75 EMPIRE DR,WEST SENECA,ERIE,NY,14224,42.86286,-78.75911,30497,0
2018,14895BBRPRANDOV,1.10002E+11,ARVOS LJUNGSTROM LLC,3020 TRUAX RD,WELLSVILLE,ALLEGANY,NY,14895,42.13022,-77.91754,19691,42
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,325.8,165.6
2018,10940HRCLS33SPR,1.10002E+11,FLEURCHEM INC,33 SPRAGUE AVE,MIDDLETOWN,ORANGE,NY,10940,41.443243,-74.413676,0,0
2018,12801MSGLD21ROG,1.1E+11,AMES GOLDSMITH CORP,21 ROGER ST,GLENS FALLS,WARREN,NY,12801,43.312449,-73.627318,1,178
2018,14611RCHST2CAIR,1.1E+11,ROCHESTER OVERNIGHT PLATING LLC,2 CAIRN ST,ROCHESTER,MONROE,NY,14611,43.14991,-77.65966,2232,2233.5
2018,14895BBRPRANDOV,1.10002E+11,ARVOS LJUNGSTROM LLC,3020 TRUAX RD,WELLSVILLE,ALLEGANY,NY,14895,42.13022,-77.91754,10910,31
2018,10701KWSKR29WEL,1.10028E+11,KAWASAKI RAIL CAR INC,29 WELLS AVE BUILDING 4,YONKERS,WESTCHESTER,NY,10701,40.93661,-73.9001,13073,98.65
2018,11691BYSWT1425B,1.1002E+11,BAYSWATER PEAKING FACILITY LLC,14-25 BAY 24TH ST,FAR ROCKAWAY,QUEENS,NY,11691,40.60761,-73.76201,0,8624
2018,14611RCHST2CAIR,1.1E+11,ROCHESTER OVERNIGHT PLATING LLC,2 CAIRN ST,ROCHESTER,MONROE,NY,14611,43.14991,-77.65966,2456,2456
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,5028,144
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,10167,131
2018,12801MSGLD21ROG,1.1E+11,AMES GOLDSMITH CORP,21 ROGER ST,GLENS FALLS,WARREN,NY,12801,43.312449,-73.627318,617620.5,68624.5
2018,1350WRMTPC31TUR,1.10001E+11,REMET PIC INC,301 TURNER STREET,UTICA,HERKIMER,NY,13501,43.09049,-75.18435,2533,2764
2018,12401CLLNNSTATE,1.10023E+11,CALLANAN INDUSTRIES INC EAST KINGSTON FACILITY,677 FLATBUSH RD STATE RT 32,KINGSTON,ULSTER,NY,12401,41.95491,-73.9749,0,0.0005
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,121.8,137
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,1012.8,1273.9
2018,12801MSGLD21ROG,1.1E+11,AMES GOLDSMITH CORP,21 ROGER ST,GLENS FALLS,WARREN,NY,12801,43.312449,-73.627318,1228.2,114.8
2018,14895BBRPRANDOV,1.10002E+11,ARVOS LJUNGSTROM LLC,3020 TRUAX RD,WELLSVILLE,ALLEGANY,NY,14895,42.13022,-77.91754,13433,32
2018,14611RCHST2CAIR,1.1E+11,ROCHESTER OVERNIGHT PLATING LLC,2 CAIRN ST,ROCHESTER,MONROE,NY,14611,43.14991,-77.65966,1318,1320.72
2018,12401CLLNNSTATE,1.10023E+11,CALLANAN INDUSTRIES INC EAST KINGSTON FACILITY,677 FLATBUSH RD STATE RT 32,KINGSTON,ULSTER,NY,12401,41.95491,-73.9749,0,0.445
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,35294,44
2018,12801MSGLD21ROG,1.1E+11,AMES GOLDSMITH CORP,21 ROGER ST,GLENS FALLS,WARREN,NY,12801,43.312449,-73.627318,0,43
2018,14527RMCST118MN,1.10004E+11,REMEE CASTING,118 MONELL ST,PENN YAN,YATES,NY,14527,42.65634,-77.05824,0,2843
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,0,113563
2018,14127LDMCC3875C,1.10001E+11,L D MCCAULEY LLC,3875 CALIFORNIA RD,ORCHARD PARK,ERIE,NY,14127,42.77843,-78.77987,3580.238,205.19
2018,1366WLCSCR1814S,1.1007E+11,ALCOA USA CORP,1814 STATE HIGHWAY 131,MASSENA,ST LAWRENCE,NY,13662,44.965835,-74.8935,0,0.44566
